function name,modifiers,type params,type params number,type params have bound,params number,has block body,has initializer,body length,is top level,is inside class,is inside function,is functional expression,line number,file path
print stack,public actual,,0,false,0,true,false,6,true,false,false,false,6,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/js/src/io/ktor/utils/io/ExceptionUtilsJs.kt
copy to,public suspend,,0,false,2,true,false,38,true,false,false,false,6,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/jvm/src/io/ktor/utils/io/jvm/nio/Reading.kt
copy to,public suspend,,0,false,2,false,true,6,true,false,false,false,46,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/jvm/src/io/ktor/utils/io/jvm/nio/Reading.kt
copy to,public suspend,,0,false,2,true,false,44,true,false,false,false,6,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/jvm/src/io/ktor/utils/io/jvm/nio/Writing.kt
copy to,public suspend,,0,false,2,false,true,5,true,false,false,false,52,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/jvm/src/io/ktor/utils/io/jvm/nio/Writing.kt
copy to,public suspend,,0,false,2,true,false,26,true,false,false,false,11,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/jvm/src/io/ktor/utils/io/jvm/javaio/Reading.kt
to byte read channel,public,,0,false,2,false,true,29,true,false,false,false,39,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/jvm/src/io/ktor/utils/io/jvm/javaio/Reading.kt
to byte read channel,public,,0,false,2,false,true,27,true,false,false,false,70,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/jvm/src/io/ktor/utils/io/jvm/javaio/Reading.kt
copy to,public suspend,,0,false,2,true,false,27,true,false,false,false,5,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/jvm/src/io/ktor/utils/io/jvm/javaio/Writing.kt
to input stream,public,,0,false,1,false,true,4,true,false,false,false,15,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/jvm/src/io/ktor/utils/io/jvm/javaio/Blocking.kt
to output stream,public,,0,false,1,false,true,4,true,false,false,false,21,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/jvm/src/io/ktor/utils/io/jvm/javaio/Blocking.kt
as input,public,,0,false,1,false,true,2,true,false,false,false,27,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/jvm/src/io/ktor/utils/io/nio/Input.kt
as output,public,,0,false,1,false,true,2,true,false,false,false,25,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/jvm/src/io/ktor/utils/io/nio/Output.kt
write packet,public,,0,false,1,true,false,13,true,false,false,false,9,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/jvm/src/io/ktor/utils/io/nio/Channels.kt
write packet,public,,0,false,1,true,false,23,true,false,false,false,24,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/jvm/src/io/ktor/utils/io/nio/Channels.kt
read packet exact,public,,0,false,1,false,true,3,true,false,false,false,49,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/jvm/src/io/ktor/utils/io/nio/Channels.kt
read packet at least,public,,0,false,1,false,true,4,true,false,false,false,54,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/jvm/src/io/ktor/utils/io/nio/Channels.kt
read packet at most,public,,0,false,1,false,true,4,true,false,false,false,60,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/jvm/src/io/ktor/utils/io/nio/Channels.kt
read packet impl,private,,0,false,2,true,false,46,true,false,false,false,66,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/jvm/src/io/ktor/utils/io/nio/Channels.kt
read,public,,0,false,1,true,false,10,true,false,false,false,114,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/jvm/src/io/ktor/utils/io/nio/Channels.kt
read,public,,0,false,1,true,false,12,true,false,false,false,126,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/jvm/src/io/ktor/utils/io/nio/Channels.kt
read,public,,0,false,3,true,false,10,true,false,false,false,140,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/jvm/src/io/ktor/utils/io/nio/Channels.kt
write,public,,0,false,1,true,false,7,true,false,false,false,152,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/jvm/src/io/ktor/utils/io/nio/Channels.kt
write,public,,0,false,1,true,false,8,true,false,false,false,161,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/jvm/src/io/ktor/utils/io/nio/Channels.kt
write,public,,0,false,3,true,false,10,true,false,false,false,171,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/jvm/src/io/ktor/utils/io/nio/Channels.kt
copy to,public actual,,0,false,4,true,false,23,true,false,false,false,104,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/jvm/src/io/ktor/utils/io/bits/MemoryJvm.kt
copy to,public actual,,0,false,4,true,false,11,true,false,false,false,129,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/jvm/src/io/ktor/utils/io/bits/MemoryJvm.kt
copy to,public,,0,false,2,true,false,32,true,false,false,false,142,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/jvm/src/io/ktor/utils/io/bits/MemoryJvm.kt
copy to,public,,0,false,2,true,false,6,true,false,false,false,176,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/jvm/src/io/ktor/utils/io/bits/MemoryJvm.kt
copy to,public,,0,false,2,true,false,11,true,false,false,false,184,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/jvm/src/io/ktor/utils/io/bits/MemoryJvm.kt
my duplicate,private inline,,0,false,0,true,false,2,true,false,false,false,197,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/jvm/src/io/ktor/utils/io/bits/MemoryJvm.kt
my slice,private inline,,0,false,0,true,false,2,true,false,false,false,201,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/jvm/src/io/ktor/utils/io/bits/MemoryJvm.kt
suppress null check,private inline,,0,false,0,true,false,2,true,false,false,false,205,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/jvm/src/io/ktor/utils/io/bits/MemoryJvm.kt
slice safe,internal,,0,false,2,true,false,2,true,false,false,false,209,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/jvm/src/io/ktor/utils/io/bits/MemoryJvm.kt
fill,public actual,,0,false,3,true,false,5,true,false,false,false,213,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/jvm/src/io/ktor/utils/io/bits/MemoryJvm.kt
fill,public actual,,0,false,3,true,false,7,true,false,false,false,220,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/jvm/src/io/ktor/utils/io/bits/MemoryJvm.kt
reverse byte order,public actual inline,,0,false,0,false,true,4,true,false,false,false,4,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/jvm/src/io/ktor/utils/io/bits/ByteOrderJvm.kt
reverse byte order,public actual inline,,0,false,0,false,true,4,true,false,false,false,10,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/jvm/src/io/ktor/utils/io/bits/ByteOrderJvm.kt
reverse byte order,public actual inline,,0,false,0,false,true,4,true,false,false,false,16,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/jvm/src/io/ktor/utils/io/bits/ByteOrderJvm.kt
reverse byte order,public actual inline,,0,false,0,false,true,9,true,false,false,false,22,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/jvm/src/io/ktor/utils/io/bits/ByteOrderJvm.kt
reverse byte order,public actual inline,,0,false,0,false,true,9,true,false,false,false,33,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/jvm/src/io/ktor/utils/io/bits/ByteOrderJvm.kt
use memory,public actual inline,<R>,1,false,3,true,false,11,true,false,false,false,8,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/jvm/src/io/ktor/utils/io/bits/MemoryFactoryJvm.kt
of,public inline,,0,false,3,true,false,5,true,false,false,false,21,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/jvm/src/io/ktor/utils/io/bits/MemoryFactoryJvm.kt
of,public inline,,0,false,1,true,false,7,true,false,false,false,28,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/jvm/src/io/ktor/utils/io/bits/MemoryFactoryJvm.kt
load short array,public actual,,0,false,4,true,false,12,true,false,false,false,7,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/jvm/src/io/ktor/utils/io/bits/PrimitiveArraysJvm.kt
load short array,public actual,,0,false,4,true,false,12,true,false,false,false,21,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/jvm/src/io/ktor/utils/io/bits/PrimitiveArraysJvm.kt
load int array,public actual,,0,false,4,true,false,12,true,false,false,false,35,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/jvm/src/io/ktor/utils/io/bits/PrimitiveArraysJvm.kt
load int array,public actual,,0,false,4,true,false,12,true,false,false,false,49,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/jvm/src/io/ktor/utils/io/bits/PrimitiveArraysJvm.kt
load long array,public actual,,0,false,4,true,false,12,true,false,false,false,63,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/jvm/src/io/ktor/utils/io/bits/PrimitiveArraysJvm.kt
load long array,public actual,,0,false,4,true,false,12,true,false,false,false,77,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/jvm/src/io/ktor/utils/io/bits/PrimitiveArraysJvm.kt
load float array,public actual,,0,false,4,true,false,12,true,false,false,false,91,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/jvm/src/io/ktor/utils/io/bits/PrimitiveArraysJvm.kt
load float array,public actual,,0,false,4,true,false,12,true,false,false,false,105,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/jvm/src/io/ktor/utils/io/bits/PrimitiveArraysJvm.kt
load double array,public actual,,0,false,4,true,false,12,true,false,false,false,119,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/jvm/src/io/ktor/utils/io/bits/PrimitiveArraysJvm.kt
load double array,public actual,,0,false,4,true,false,12,true,false,false,false,133,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/jvm/src/io/ktor/utils/io/bits/PrimitiveArraysJvm.kt
store short array,public actual,,0,false,4,true,false,12,true,false,false,false,147,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/jvm/src/io/ktor/utils/io/bits/PrimitiveArraysJvm.kt
store short array,public actual,,0,false,4,true,false,12,true,false,false,false,161,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/jvm/src/io/ktor/utils/io/bits/PrimitiveArraysJvm.kt
store int array,public actual,,0,false,4,true,false,12,true,false,false,false,175,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/jvm/src/io/ktor/utils/io/bits/PrimitiveArraysJvm.kt
store int array,public actual,,0,false,4,true,false,12,true,false,false,false,189,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/jvm/src/io/ktor/utils/io/bits/PrimitiveArraysJvm.kt
store long array,public actual,,0,false,4,true,false,12,true,false,false,false,203,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/jvm/src/io/ktor/utils/io/bits/PrimitiveArraysJvm.kt
store long array,public actual,,0,false,4,true,false,12,true,false,false,false,217,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/jvm/src/io/ktor/utils/io/bits/PrimitiveArraysJvm.kt
store float array,public actual,,0,false,4,true,false,12,true,false,false,false,231,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/jvm/src/io/ktor/utils/io/bits/PrimitiveArraysJvm.kt
store float array,public actual,,0,false,4,true,false,12,true,false,false,false,245,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/jvm/src/io/ktor/utils/io/bits/PrimitiveArraysJvm.kt
store double array,public actual,,0,false,4,true,false,12,true,false,false,false,259,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/jvm/src/io/ktor/utils/io/bits/PrimitiveArraysJvm.kt
store double array,public actual,,0,false,4,true,false,12,true,false,false,false,273,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/jvm/src/io/ktor/utils/io/bits/PrimitiveArraysJvm.kt
with offset,private inline,,0,false,1,false,true,0,true,false,false,false,287,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/jvm/src/io/ktor/utils/io/bits/PrimitiveArraysJvm.kt
load short at,public actual inline,,0,false,1,true,false,2,true,false,false,false,6,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/jvm/src/io/ktor/utils/io/bits/MemoryPrimitivesJvm.kt
load short at,public actual inline,,0,false,1,true,false,2,true,false,false,false,10,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/jvm/src/io/ktor/utils/io/bits/MemoryPrimitivesJvm.kt
load int at,public actual inline,,0,false,1,true,false,2,true,false,false,false,14,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/jvm/src/io/ktor/utils/io/bits/MemoryPrimitivesJvm.kt
load int at,public actual inline,,0,false,1,true,false,2,true,false,false,false,18,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/jvm/src/io/ktor/utils/io/bits/MemoryPrimitivesJvm.kt
load long at,public actual inline,,0,false,1,true,false,2,true,false,false,false,22,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/jvm/src/io/ktor/utils/io/bits/MemoryPrimitivesJvm.kt
load long at,public actual inline,,0,false,1,true,false,2,true,false,false,false,26,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/jvm/src/io/ktor/utils/io/bits/MemoryPrimitivesJvm.kt
load float at,public actual inline,,0,false,1,true,false,2,true,false,false,false,30,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/jvm/src/io/ktor/utils/io/bits/MemoryPrimitivesJvm.kt
load float at,public actual inline,,0,false,1,true,false,2,true,false,false,false,34,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/jvm/src/io/ktor/utils/io/bits/MemoryPrimitivesJvm.kt
load double at,public actual inline,,0,false,1,true,false,2,true,false,false,false,38,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/jvm/src/io/ktor/utils/io/bits/MemoryPrimitivesJvm.kt
load double at,public actual inline,,0,false,1,true,false,2,true,false,false,false,42,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/jvm/src/io/ktor/utils/io/bits/MemoryPrimitivesJvm.kt
store int at,public actual inline,,0,false,2,true,false,5,true,false,false,false,46,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/jvm/src/io/ktor/utils/io/bits/MemoryPrimitivesJvm.kt
store int at,public actual inline,,0,false,2,true,false,5,true,false,false,false,53,/home/furetur/IdeaProjects/kotlin-stats-extractor/src/main/resources/datasets/ktor/ktor-master/ktor-io/jvm/src/io/ktor/utils/io/bits/MemoryPrimitivesJvm.kt
